소방서명,서센터명,출동소요시간,시군구명,읍면동명,GIS_X좌표,GIS_Y좌표,위도,경도,현장소방서거리,현장안전센터거리,발화요인,시설장소
강남소방서,삼성119안전센터,400,강남구,삼성동,204383.1912,546451.9364,37.51753948,127.0495809,2.6,1.8,부주의,주거
강남소방서,삼성119안전센터,320,강남구,대치동,205449.5473,544690.1307,37.50165986,127.0616301,1.2,1.2,부주의,주거
강남소방서,영동119안전센터,458,강남구,논현동,202661.0007,545957.817,37.51309402,127.0300984,4.3,1.7,미상,판매/업무시설
강남소방서,역삼119안전센터,439,강남구,도곡동,203332.73,543493.87,37.49089154,127.0376851,4.2,1,부주의,주거
강남소방서,역삼119안전센터,445,강남구,역삼동,203121.5412,545140.803,37.50573124,127.0353041,3.4,1.5,전기적 요인,주거
강남소방서,삼성119안전센터,327,강남구,대치동,205151.03,545175.58,37.5060355,127.0582575,1,1,부주의,기타
강남소방서,영동119안전센터,137,강남구,신사동,203100.7227,547099.2191,37.52337672,127.0350769,4.1,4,부주의,자동차/철도차량
강남소방서,역삼119안전센터,650,강남구,역삼동,202769.77,545002.79,37.50448886,127.0313251,3.8,2.8,부주의,판매/업무시설
강남소방서,삼성119안전센터,430,강남구,청담동,203732.5,546602.31,37.51889721,127.0422213,3.2,3.2,부주의,주거
강남소방서,영동119안전센터,348,강남구,논현동,202246.44,545422.75,37.50827414,127.0254077,5.2,3,부주의,주거
강남소방서,삼성119안전센터,353,강남구,대치동,205414.645,544238.9586,37.49759498,127.061232,2,2,전기적 요인,생활서비스
강남소방서,영동119안전센터,415,강남구,논현동,202215.71,546430.75,37.51735634,127.0250632,5.1,1.5,부주의,주거
강남소방서,삼성119안전센터,453,강남구,청담동,203973.8974,546881.9339,37.52141562,127.0449535,3.2,1,부주의,자동차/철도차량
강남소방서,역삼119안전센터,322,강남구,역삼동,204137.91,545130.73,37.50563649,127.046799,2.3,1.6,전기적 요인,생활서비스
강남소방서,영동119안전센터,128,강남구,신사동,202617.0835,546780.9235,37.52051036,127.0296046,4.5,0.7,부주의,생활서비스
강남소방서,영동119안전센터,500,강남구,신사동,202423.22,547374.89,37.52586254,127.0274136,5.2,1.6,전기적 요인,의료/복지시설
강남소방서,역삼119안전센터,250,강남구,역삼동,203224.84,543851.76,37.49411653,127.0364667,3.8,0.6,전기적 요인,주거
강남소방서,역삼119안전센터,223,강남구,역삼동,203665.23,545290.16,37.50707496,127.0414539,3,3,기계적 요인,주거
강남소방서,삼성119안전센터,413,강남구,청담동,203924.63,546577.15,37.51866972,127.0443945,2.9,2.9,전기적 요인,판매/업무시설
강남소방서,삼성119안전센터,255,강남구,대치동,204760.06,544394.86,37.49900326,127.0538306,2.2,1.3,전기적 요인,교육시설
강남소방서,영동119안전센터,402,강남구,논현동,203445.82,545562.55,37.50953005,127.0389736,3.3,2.2,부주의,자동차/철도차량
강남소방서,삼성119안전센터,437,강남구,삼성동,204404.7202,545787.5875,37.51155357,127.0498205,2.2,2.2,미상,기타
강남소방서,역삼119안전센터,152,강남구,역삼동,203502.31,543890.19,37.49446178,127.0396046,3.6,1.4,전기적 요인,생활서비스
강동소방서,천호119안전센터,208,강동구,천호동,210956.48,549169.67,37.54197163,127.1239758,1.8,1.4,전기적 요인,집합시설
강동소방서,천호119안전센터,108,강동구,천호동,211410.6477,549618.8044,37.54601281,127.1291218,2.6,1.8,부주의,기타
강동소방서,성내119안전센터,326,강동구,성내동,211978.1414,548276.627,37.53391263,127.1355216,1.6,1.6,부주의,주거
강동소방서,천호119안전센터,350,강동구,천호동,210991.88,548950.3,37.53999469,127.1243731,2,1.5,미상,판매/업무시설
강동소방서,성내119안전센터,350,강동구,성내동,211483.64,548155.54,37.53282793,127.1299249,1,1,부주의,주거
강동소방서,암사119안전센터,443,강동구,암사동,211880.2407,550038.4151,37.54978756,127.1344425,3.4,1,부주의,집합시설
강동소방서,천호119안전센터,236,강동구,천호동,211314.7947,548785.2734,37.5385039,127.1280243,2.4,0.6,기계적 요인,생활서비스
강동소방서,암사119안전센터,230,강동구,암사동,211181.35,550050.96,37.54990933,127.1265337,3,1,부주의,주거
강동소방서,고덕119안전센터,220,강동구,고덕동,213465.5101,550824.3322,37.55684684,127.1523965,6.3,0.5,전기적 요인,주거
강동소방서,성내119안전센터,339,강동구,성내동,211934.16,547393.06,37.52595227,127.1350097,1,1,부주의,생활서비스
강동소방서,성내119안전센터,428,강동구,둔촌동,212383.84,548208.57,37.53329408,127.1401106,2.1,1.2,전기적 요인,기타서비스
강동소방서,성내119안전센터,451,강동구,성내동,212065.4357,548098.932,37.53231046,127.1365064,1.5,1.5,부주의,주거
강동소방서,길동119안전센터,350,강동구,길동,212233.14,548524.26,37.53614045,127.1384108,2.2,1,부주의,판매/업무시설
강동소방서,암사119안전센터,429,강동구,암사동,212074.2742,551259.575,37.56078763,127.1366583,4,1.5,미상,임야
강동소방서,성내119안전센터,411,강동구,둔촌동,212987.35,548189.39,37.53311297,127.1469383,3,1.5,부주의,주거
강동소방서,고덕119안전센터,316,강동구,명일동,213683.31,549958.07,37.54903866,127.1548453,4.8,1.5,부주의,기타
강동소방서,천호119안전센터,343,강동구,천호동,210739.62,549125.5,37.54157621,127.1215213,2,1.9,미상,주거
강동소방서,길동119안전센터,435,강동구,길동,212221.2993,548681.19,37.53755455,127.1382795,3,1,전기적 요인,판매/업무시설
강동소방서,길동119안전센터,522,강동구,둔촌동,213312.5341,547796.4204,37.52956769,127.1506103,2.8,2,미상,기타
강동소방서,길동119안전센터,709,강동구,상일동,214455.5397,549545.4575,37.54530926,127.163576,5.6,2.8,전기적 요인,기타서비스
강동소방서,길동119안전센터,434,강동구,상일동,214831.8596,549557.7472,37.54541401,127.1678346,4.5,2,기타,자동차/철도차량
강동소방서,,420,강동구,길동,212809.65,549201.84,37.5422376,127.1449455,3.3,2.2,부주의,기타
강동소방서,암사119안전센터,349,강동구,암사동,212047.78,550850.95,37.55710629,127.1363518,4.6,0.9,교통사고,자동차/철도차량
강동소방서,성내119안전센터,434,강동구,둔촌동,212254.2,547891.96,37.53044316,127.1386386,1.7,1.9,부주의,주거
강동소방서,성내119안전센터,203,강동구,성내동,211165.1,547580.78,37.52765325,127.1263123,0.3,0.3,전기적 요인,의료/복지시설
강동소방서,고덕119안전센터,318,강동구,명일동,212776.3701,550189.5084,37.55113692,127.1445861,3.8,1.5,부주의,기타
강동소방서,천호119안전센터,422,강동구,천호동,211480.67,549216.86,37.54239044,127.1299079,2.7,0.9,부주의,주거
강동소방서,성내119안전센터,340,강동구,둔촌동,212203.49,547687.66,37.52860309,127.1380615,1,1,전기적 요인,판매/업무시설
강동소방서,성내119안전센터,300,강동구,성내동,211071.91,547921.2754,37.53072224,127.1252631,0.3,0.3,부주의,주거
강동소방서,성내119안전센터,227,강동구,성내동,211548.25,547150.32,37.52377009,127.1306401,1.8,1.8,미상,주거
강동소방서,길동119안전센터,220,강동구,길동,212547.77,548978.62,37.54023,127.1419784,3,0.3,부주의,주거
강동소방서,성내119안전센터,130,강동구,성내동,210741.07,547922.52,37.53073736,127.1215202,1,1,기계적 요인,판매/업무시설
강동소방서,천호119안전센터,357,강동구,천호동,212568.2119,549692.5986,37.54666264,127.1422219,3.5,1.5,부주의,주거
강동소방서,고덕119안전센터,300,강동구,명일동,212720.68,549978.84,37.54923958,127.1439522,3.7,1.2,부주의,생활서비스
강동소방서,성내119안전센터,400,강동구,성내동,211203.97,548641.22,37.53720733,127.1267682,1.3,1.4,미상,판매/업무시설
강동소방서,강일119안전센터,328,강동구,강일동,215430.2282,552688.2927,37.57361018,127.1746714,5.5,1,부주의,주거
강동소방서,길동119안전센터,426,강동구,상일동,214941.6271,550094.8378,37.5502514,127.1690876,6.3,3,화학적 요인,생활서비스
강동소방서,성내119안전센터,311,강동구,성내동,211659.7787,548400.4871,37.53503269,127.1319216,1.3,1.2,부주의,주거
강동소방서,암사119안전센터,420,강동구,암사동,211770.9,549916.12,37.54868709,127.1332032,4,1.5,부주의,주거
강동소방서,암사119안전센터,240,강동구,암사동,211609.0931,550324.8072,37.55237139,127.1313786,3.2,0.4,전기적 요인,생활서비스
강동소방서,성내119안전센터,340,강동구,성내동,211820.6635,548390.9383,37.5349446,127.1337418,1.6,1.6,부주의,기타
강동소방서,천호119안전센터,359,강동구,천호동,211920.1424,549617.0565,37.54599062,127.1348872,3.2,1.7,전기적 요인,자동차/철도차량
강동소방서,천호119안전센터,320,강동구,천호동,211364.4647,548695.7482,37.53769667,127.1285849,1.7,0.6,부주의,판매/업무시설
강동소방서,고덕119안전센터,445,강동구,암사동,212549.5644,551947.3362,37.56697796,127.1420495,6.5,2,기타,자동차/철도차량
강동소방서,성내119안전센터,53,강동구,성내동,211459.85,547612.1,37.52793183,127.1296473,0.6,0.6,전기적 요인,주거
강동소방서,천호119안전센터,431,강동구,천호동,210659.0823,549580.3329,37.54567518,127.1206166,2.4,1.8,기타,자동차/철도차량
강동소방서,고덕119안전센터,753,강동구,고덕동,214544.8659,552566.4239,37.57252656,127.1646467,8.1,4.2,전기적 요인,자동차/철도차량
강동소방서,강일119안전센터,142,강동구,상일동,215279.26,550827.75,37.55684936,127.1729237,5,0.8,전기적 요인,생활서비스
강동소방서,암사119안전센터,332,강동구,암사동,211924.64,550640.16,37.55520868,127.1349547,4.5,1,전기적 요인,주거
강동소방서,고덕119안전센터,450,강동구,명일동,213649.32,550361.32,37.55267242,127.1544682,4.5,1,부주의,기타
강동소방서,천호119안전센터,410,강동구,천호동,211938.5423,549504.1465,37.54497306,127.1350936,4,1,부주의,기타
강동소방서,암사119안전센터,220,강동구,암사동,211866.23,550610.71,37.55494409,127.1342932,4,1,미상,주거
강동소방서,고덕119안전센터,326,강동구,명일동,212585.71,550391.52,37.55295966,127.1424319,4.5,1.6,전기적 요인,주거
강동소방서,고덕119안전센터,145,강동구,고덕동,213787.5037,550938.3409,37.55786929,127.1560428,5.5,1,제품결함,주거
강동소방서,천호119안전센터,340,강동구,천호동,211004.7704,549219.7082,37.5424219,127.124523,2.4,1.5,부주의,생활서비스
강동소방서,암사119안전센터,455,강동구,암사동,212398.7197,550874.2208,37.5573113,127.1403239,5,1.5,제품결함,주거
강동소방서,천호119안전센터,259,강동구,천호동,211079.3827,549199.1249,37.54223555,127.1253669,1.8,0.9,부주의,의료/복지시설
강동소방서,성내119안전센터,455,강동구,성내동,211382.74,547867.63,37.53023511,127.1287789,0.7,0.7,미상,주거
강동소방서,성내119안전센터,337,강동구,성내동,211831.95,547589.28,37.52772153,127.1338565,1.2,1.2,부주의,주거
강동소방서,암사119안전센터,351,강동구,암사동,211667.95,550196.87,37.55121794,127.1320426,3.3,0.8,부주의,기타
강동소방서,강일119안전센터,304,강동구,강일동,215663.57,551731.89,37.56498914,127.1772924,9.4,0.9,전기적 요인,기타
강동소방서,길동119안전센터,112,강동구,길동,212250.0988,548617.5436,37.53698071,127.1386043,2.1,0.9,부주의,기타
강동소방서,길동119안전센터,31,강동구,길동,212371.24,548638.07,37.53716404,127.1399753,2.5,0.7,부주의,생활서비스
강동소방서,고덕119안전센터,143,강동구,고덕동,214331.53,551427.78,37.56227081,127.1622095,8.2,1.5,기타,주거
강동소방서,천호119안전센터,243,강동구,천호동,211977.0549,548918.092,37.53969223,127.1355198,2.2,0.8,전기적 요인,주거
강동소방서,성내119안전센터,202,강동구,성내동,210700.5753,547990.603,37.53135126,127.121063,1,1,부주의,기타
강동소방서,길동119안전센터,320,강동구,길동,212133.95,548403.37,37.53505255,127.1372865,2,1,부주의,판매/업무시설
강동소방서,천호119안전센터,357,강동구,천호동,212571.32,549587.38,37.54571459,127.1422553,4.4,2.3,기계적 요인,판매/업무시설
강동소방서,성내119안전센터,323,강동구,성내동,211047.74,548213.47,37.5333552,127.1249941,0.5,0.5,부주의,주거
강동소방서,성내119안전센터,310,강동구,둔촌동,212436.3137,548104.576,37.53235639,127.1407025,1.5,1.5,전기적 요인,생활서비스
강동소방서,암사119안전센터,257,강동구,암사동,211305.88,550425.32,37.55328078,127.1279487,3,0.5,부주의,주거
강동소방서,고덕119안전센터,711,강동구,고덕동,213047.1177,551789.3667,37.56554776,127.1476785,6.2,3.5,부주의,기타
강동소방서,암사119안전센터,210,강동구,암사동,211500.61,550351.06,37.55260929,127.1301513,4.2,0.3,부주의,주거
강동소방서,성내119안전센터,346,강동구,성내동,211116.0604,548551.451,37.53639958,127.1257722,1.2,1.2,부주의,기타
강동소방서,천호119안전센터,235,강동구,천호동,211255.11,549941.02,37.54891787,127.1273667,3,2,부주의,생활서비스
강동소방서,천호119안전센터,318,강동구,천호동,212032.92,549141.44,37.54170386,127.1361556,2.4,1,미상,기타
강동소방서,길동119안전센터,451,강동구,길동,212993.95,548607.17,37.53687707,127.1470204,3.5,1,부주의,주거
강동소방서,고덕119안전센터,240,강동구,고덕동,213657.35,551378.33,37.56183551,127.154578,6.5,1,부주의,주거
강동소방서,성내119안전센터,239,강동구,둔촌동,212740.04,548297.7,37.53409229,127.1441422,2.4,1.6,전기적 요인,생활서비스
강동소방서,암사119안전센터,228,강동구,암사동,212118.6093,550351.893,37.55260888,127.1371451,17,2,부주의,주거
강동소방서,강일119안전센터,255,강동구,상일동,216092.5551,550141.3759,37.55065133,127.1821131,7.8,1.1,부주의,기타
강동소방서,천호119안전센터,226,강동구,천호동,211278.1648,548739.7999,37.53809463,127.1276092,2,0.5,화학적 요인,판매/업무시설
강동소방서,천호119안전센터,416,강동구,천호동,210966.5,549562.06,37.54550694,127.1240951,2.7,2.3,전기적 요인,주거
강동소방서,고덕119안전센터,345,강동구,명일동,212829.35,550031.24,37.54971019,127.1451829,4,2,전기적 요인,판매/업무시설
강동소방서,성내119안전센터,412,강동구,둔촌동,213232.59,548372.54,37.53475966,127.1497162,2,2,전기적 요인,집합시설
강동소방서,암사119안전센터,527,강동구,암사동,211035.1578,550374.4386,37.55282562,127.1248842,2.9,2.8,전기적 요인,주거
강동소방서,강일119안전센터,400,강동구,상일동,214698.3468,550716.1818,37.55585358,127.166347,7,1.6,전기적 요인,주거
강동소방서,성내119안전센터,414,강동구,성내동,212060.43,547866.59,37.53021713,127.1364459,1.5,1.5,전기적 요인,생활서비스
강동소방서,길동119안전센터,333,강동구,길동,212574.18,548751.89,37.53818681,127.1422734,2.5,0.5,전기적 요인,생활서비스
강동소방서,천호119안전센터,243,강동구,천호동,212524.16,549305.1,37.5431719,127.1417168,4,1,부주의,기타
강동소방서,천호119안전센터,357,강동구,천호동,211334.5071,549063.1759,37.54100755,127.1282517,2,0.5,부주의,주거
강동소방서,암사119안전센터,0,강동구,암사동,211451.18,550546.96,37.55437496,127.129595,4,0.3,전기적 요인,주거
강동소방서,길동119안전센터,244,강동구,길동,212308.27,548760.15,37.53826482,127.1392648,2.5,1,부주의,주거
강동소방서,천호119안전센터,402,강동구,천호동,210715.58,548938.37,37.53989045,127.1212466,1.6,1.2,전기적 요인,생활서비스
강동소방서,고덕119안전센터,338,강동구,명일동,212988.26,550026.52,37.54966544,127.1469811,4.5,2,부주의,생활서비스
강동소방서,암사119안전센터,219,강동구,암사동,211350.15,550262.85,37.55181639,127.1284472,2.9,0.5,전기적 요인,생활서비스
강동소방서,암사119안전센터,300,강동구,암사동,212011.25,550350.28,37.55259575,127.1359301,5,1,부주의,기타
강동소방서,강일119안전센터,743,강동구,상일동,215570.31,549770.18,37.54731585,127.1761952,6.6,3.5,미상,기타
강동소방서,길동119안전센터,334,강동구,길동,212645.6747,548673.4271,37.53747888,127.143081,2.5,0.5,부주의,생활서비스
강동소방서,고덕119안전센터,839,강동구,강일동,215383.9253,551276.4274,37.56089017,127.1741176,8.9,3.2,부주의,자동차/철도차량
강동소방서,성내119안전센터,239,강동구,성내동,210903.0527,548182.5515,37.53307834,127.1233566,1,1,미상,기타
강동소방서,성내119안전센터,338,강동구,성내동,211863.953,547719.7822,37.52889694,127.1342207,1.5,1.5,부주의,주거
강동소방서,고덕119안전센터,703,강동구,명일동,212696.61,550288.17,37.55202696,127.1436852,4.2,1.3,전기적 요인,생활서비스
강동소방서,강일119안전센터,659,강동구,상일동,215487.5127,549621.0885,37.54597393,127.1752551,5.7,3.1,전기적 요인,자동차/철도차량
강동소방서,강일119안전센터,446,강동구,강일동,215301.4958,551745.4738,37.56511761,127.1731945,7.6,1,부주의,판매/업무시설
강동소방서,암사119안전센터,218,강동구,암사동,211912.19,550426.4,37.55328287,127.1348103,4.5,1,전기적 요인,주거
강동소방서,천호119안전센터,217,강동구,천호동,211181.5316,549327.6844,37.54339264,127.1265247,2,1.1,부주의,기타
강동소방서,강일119안전센터,141,강동구,상일동,215963.4857,550828.1417,37.55684129,127.1806674,6,2.5,교통사고,자동차/철도차량
강동소방서,암사119안전센터,448,강동구,암사동,211379.0555,550360.1766,37.55269294,127.1287758,2.5,0.1,미상,생활서비스
강동소방서,성내119안전센터,235,강동구,성내동,211246.68,548016.76,37.53158044,127.1272419,0.7,0.7,전기적 요인,생활서비스
강동소방서,성내119안전센터,224,강동구,성내동,211244.87,548014.68,37.53156172,127.1272213,0.5,0.5,전기적 요인,생활서비스
강동소방서,강일119안전센터,523,강동구,상일동,215467.7627,549618.3385,37.54594949,127.1750316,5.7,3.1,미상,기타
강동소방서,강일119안전센터,450,강동구,강일동,214931.5139,552183.8301,37.56907324,127.1690157,9.5,2.5,교통사고,자동차/철도차량
강동소방서,천호119안전센터,303,강동구,천호동,211955.47,548703.51,37.53775913,127.1352721,2.5,1,전기적 요인,판매/업무시설
강동소방서,성내119안전센터,442,강동구,둔촌동,212716.58,547690.4,37.52862085,127.1438662,2.5,2.5,부주의,기타
강동소방서,천호119안전센터,141,강동구,천호동,211670.07,548967.25,37.54013908,127.1320471,2.5,0.4,부주의,주거
강동소방서,고덕119안전센터,42,강동구,고덕동,213356.6508,550987.1971,37.55831583,127.1511675,6.5,0.8,전기적 요인,생활서비스
강동소방서,고덕119안전센터,312,강동구,명일동,212714.51,549590.05,37.54573668,127.1438757,3.7,2.1,전기적 요인,기타
강동소방서,길동119안전센터,240,강동구,길동,212150.35,548517.95,37.53608469,127.137474,2,1,전기적 요인,주거
강동소방서,성내119안전센터,341,강동구,둔촌동,212512.0133,548054.2241,37.5319017,127.1415581,3,3,미상,산업시설
강동소방서,천호119안전센터,335,강동구,천호동,211613.3,548878.23,37.53933773,127.1314033,3,3,전기적 요인,주거
강동소방서,성내119안전센터,54,강동구,성내동,210911.0962,547780.7979,37.52945845,127.1234417,0.1,0.1,부주의,기타
강동소방서,고덕119안전센터,103,강동구,고덕동,213695.9214,551035.2291,37.55874362,127.1550081,8,1,전기적 요인,자동차/철도차량
강동소방서,길동119안전센터,335,강동구,길동,212731.46,549447.19,37.54444928,127.144065,3.4,2.5,부주의,주거
강동소방서,암사119안전센터,208,강동구,암사동,211314.23,550626.22,37.55509078,127.1280463,3.5,0.5,부주의,주거
강동소방서,고덕119안전센터,326,강동구,명일동,212883.6089,550435.9668,37.55335601,127.145804,4.5,1.5,전기적 요인,주거
강동소방서,성내119안전센터,443,강동구,성내동,,,,,1.5,1.5,부주의,주거
강동소방서,천호119안전센터,359,강동구,천호동,211309.79,549316.55,37.54329075,127.1279759,2.5,1,미상,주거
강동소방서,길동119안전센터,253,강동구,길동,212622.79,549462.84,37.54459178,127.1428356,4,1,부주의,기타
강동소방서,암사119안전센터,140,강동구,암사동,211436.628,550149.827,37.55079698,127.1294241,2.5,0.5,부주의,생활서비스
강동소방서,길동119안전센터,432,강동구,상일동,215048.98,549739.84,37.54705114,127.1702952,6,1.5,전기적 요인,주거
강동소방서,암사119안전센터,424,강동구,암사동,211409.51,550469.78,37.55368008,127.1291222,3.2,0.1,부주의,생활서비스
강동소방서,암사119안전센터,226,강동구,암사동,212216.8006,550646.0814,37.55525821,127.1382613,5.1,1,전기적 요인,교육시설
강동소방서,천호119안전센터,330,강동구,천호동,211925.4237,549641.6498,37.54621213,127.1349473,3.2,1.6,기계적 요인,생활서비스
강동소방서,성내119안전센터,211,강동구,성내동,211036.95,547859.26,37.5301639,127.1248667,0.5,0.5,부주의,기타
강동소방서,암사119안전센터,231,강동구,암사동,211489.23,550315.9232,37.55229285,127.130022,4,0.5,미상,주거
강동소방서,고덕119안전센터,229,강동구,고덕동,214327.69,551292.38,37.56105092,127.1621634,6.6,1.9,전기적 요인,생활서비스
강동소방서,고덕119안전센터,323,강동구,명일동,212697.8525,550364.4899,37.55271458,127.1437006,4.2,1.4,전기적 요인,생활서비스
강동소방서,성내119안전센터,336,강동구,둔촌동,212245.13,547778.3,37.52941921,127.138534,2,2,부주의,주거
강동소방서,길동119안전센터,324,강동구,길동,212681.4893,548776.8028,37.5384098,127.143488,3.5,0.5,부주의,기타
강동소방서,고덕119안전센터,339,강동구,천호동,212627.9293,550137.4199,37.55066965,127.1429054,6.5,2.5,미상,자동차/철도차량
강동소방서,암사119안전센터,257,강동구,암사동,212414.81,550962.59,37.55810729,127.1405075,6.3,1.9,전기적 요인,주거
강동소방서,천호119안전센터,231,강동구,천호동,211592.8497,549196.9984,37.54221008,127.1311769,2.5,0.9,기계적 요인,생활서비스
강동소방서,강일119안전센터,538,강동구,고덕동,214952.7,551367.83,37.5617208,127.1692389,9.5,2.5,부주의,주거
강동소방서,길동119안전센터,742,강동구,상일동,214971.35,549678.07,37.54649586,127.1694155,7,3,미상,주거
강동소방서,천호119안전센터,353,강동구,천호동,211406.57,549358.33,37.543666,127.1290716,3.2,1.2,부주의,주거
강동소방서,천호119안전센터,352,강동구,천호동,211247.14,548755.67,37.538238,127.1272584,4.2,1,전기적 요인,판매/업무시설
강동소방서,성내119안전센터,432,강동구,둔촌동,212252.7954,547826.4081,37.52985256,127.1386216,2,2,부주의,주거
강동소방서,성내119안전센터,331,강동구,둔촌동,212836.5708,548336.8713,37.53444389,127.145235,3,3,부주의,기타
강동소방서,길동119안전센터,354,강동구,상일동,215106,550128.45,37.55055156,127.1709484,3,5.9,부주의,주거
강동소방서,강일119안전센터,450,강동구,고덕동,214910.96,551370.98,37.56174985,127.1687665,7.5,2.5,부주의,주거
강동소방서,천호119안전센터,219,강동구,천호동,211415.2419,549085.3735,37.54120656,127.1291655,2,0.6,미상,주거
강동소방서,천호119안전센터,215,강동구,천호동,211676.51,548830.17,37.53890391,127.1321178,3.5,0.5,전기적 요인,생활서비스
강동소방서,길동119안전센터,242,강동구,길동,212626.77,549218.51,37.54239032,127.1428764,3.5,0.5,미상,주거
강동소방서,길동119안전센터,255,강동구,길동,212564.2,548782.86,37.53846598,127.142161,2.7,0.8,전기적 요인,생활서비스
강동소방서,성내119안전센터,453,강동구,성내동,212134.2127,548191.5816,37.53314433,127.137286,1.9,1.9,미상,자동차/철도차량
강동소방서,천호119안전센터,324,강동구,천호동,212548.4134,549873.9784,37.54829714,127.142001,4,2,전기적 요인,주거
강동소방서,천호119안전센터,200,강동구,천호동,211461.34,549033.04,37.54073446,127.1296863,2.5,0.6,화학적 요인,기타
강동소방서,강일119안전센터,224,강동구,강일동,215424.6829,551611.7652,37.56391085,127.174586,8.5,1,전기적 요인,기타서비스
강동소방서,암사119안전센터,102,강동구,암사동,211392.09,550335.6,37.55247134,127.128923,3.5,1,전기적 요인,생활서비스
강동소방서,천호119안전센터,400,강동구,천호동,212479.15,550007.33,37.54949957,127.1412195,3.9,1.4,부주의,주거
강동소방서,암사119안전센터,606,강동구,천호동,211057.6765,549225.4318,37.54247284,127.1251217,1.8,1.3,전기적 요인,생활서비스
강동소방서,천호119안전센터,321,강동구,천호동,211930.13,549228.58,37.54249033,127.1349939,3,1,부주의,주거
강동소방서,강일119안전센터,430,강동구,상일동,214914.1742,550666.6564,37.55540389,127.1687886,6,2.5,전기적 요인,주거
강동소방서,고덕119안전센터,350,강동구,명일동,212817.27,549863.84,37.54820209,127.1450433,5.5,2,기타,주거
강동소방서,길동119안전센터,418,강동구,상일동,215214.5186,550118.047,37.55045605,127.1721763,7.5,2,부주의,기타
강동소방서,길동119안전센터,638,강동구,상일동,214718.06,549509.32,37.54497951,127.1665459,5.4,2.6,기계적 요인,기타서비스
강동소방서,고덕119안전센터,302,강동구,명일동,213740.74,550467.05,37.55362369,127.1555047,6,0.9,전기적 요인,생활서비스
강동소방서,고덕119안전센터,155,강동구,고덕동,213488.3406,550759.6702,37.55626391,127.1526537,7.5,0.5,전기적 요인,주거
강동소방서,천호119안전센터,300,강동구,천호동,211041.4,549364.53,37.5437263,127.1249396,4,1.5,부주의,생활서비스
강동소방서,길동119안전센터,327,강동구,상일동,214725.15,549548.11,37.54532889,127.1666269,5.5,2.6,부주의,기타서비스
강북소방서,삼각산119안전센터,421,강북구,수유동,201902.62,559107.88,37.6315773,127.0215545,2.5,1.8,부주의,주거
강북소방서,미아119안전센터,424,강북구,미아동,201997.64,557014.29,37.61271412,127.0226253,3.7,1.5,미상,주거
강북소방서,삼각산119안전센터,152,강북구,수유동,202082.69,559161.55,37.63206047,127.0235947,1.5,1.1,부주의,기타
강북소방서,미아119안전센터,335,강북구,미아동,202164.0548,557783.4593,37.61964387,127.0245124,2.5,0.7,전기적 요인,산업시설
강북소방서,미아119안전센터,324,강북구,미아동,202213.36,558384.01,37.62505464,127.0250727,3.3,1.2,부주의,기타
강북소방서,미아119안전센터,237,강북구,미아동,202328.6179,557990.2201,37.62150636,127.0263771,2.9,0.3,전기적 요인,주거
강북소방서,번동119안전센터,406,강북구,번동,202192.0942,559686.7863,37.63679252,127.0248357,1.5,1.5,전기적 요인,판매/업무시설
강북소방서,번동119안전센터,430,강북구,번동,203953.6903,558017.3571,37.62174531,127.0447849,1.9,1.9,전기적 요인,기타서비스
강북소방서,삼각산119안전센터,524,강북구,수유동,200948.6,558530.45,37.62637622,127.0107458,3.5,1.5,부주의,주거
강북소방서,번동119안전센터,330,강북구,수유동,202139.74,559901.39,37.63872619,127.0242432,0.5,0.5,부주의,기타
강북소방서,우이119안전센터,331,강북구,수유동,201843.01,559111.55,37.63161049,127.0208792,1.9,1.6,부주의,기타
강북소방서,미아119안전센터,428,강북구,수유동,201973.73,559325.89,37.63354139,127.0223607,1.2,1.7,전기적 요인,판매/업무시설
강북소방서,우이119안전센터,335,강북구,수유동,201796.97,560462.39,37.64378145,127.020361,2.9,2.4,부주의,주거
강북소방서,삼각산119안전센터,300,강북구,미아동,201740.4935,557451.3026,37.61665208,127.0197139,3.8,0.9,부주의,주거
강북소방서,번동119안전센터,430,강북구,번동,202411.06,559809.6,37.6378985,127.0273169,1.5,1.5,부주의,기타
강북소방서,번동119안전센터,500,강북구,번동,202881.325,560000.3019,37.63961535,127.0326457,1.5,1.5,미상,판매/업무시설
강북소방서,번동119안전센터,432,강북구,수유동,201590.49,560115.7,37.6406582,127.0180206,2.5,2.5,부주의,주거
강북소방서,번동119안전센터,200,강북구,수유동,202066.97,559994.29,37.63956337,127.0234189,1.8,1.8,부주의,생활서비스
강북소방서,번동119안전센터,251,강북구,수유동,201914.53,560227.58,37.64166561,127.0216924,2,2,전기적 요인,주거
강북소방서,우이119안전센터,300,강북구,수유동,200983.97,560893.54,37.64766727,127.0111497,3,1.3,전기적 요인,판매/업무시설
강북소방서,삼각산119안전센터,416,강북구,수유동,201940.76,558965.52,37.63029458,127.0219862,2.5,2,전기적 요인,생활서비스
강북소방서,미아119안전센터,200,강북구,미아동,202181.85,559191.74,37.63233225,127.0247181,1.9,1.5,부주의,자동차/철도차량
강북소방서,미아119안전센터,732,강북구,미아동,202321.63,558392.84,37.62513393,127.0262992,3.1,0.6,전기적 요인,생활서비스
강북소방서,삼각산119안전센터,441,강북구,미아동,201902.36,557184.09,37.6142442,127.0215466,4.2,1,전기적 요인,생활서비스
