GIS_X좌표,GIS_Y좌표,경도,위도
208951.4024,543309.796,127.10121647512686,37.489195669405085
201816.9328,546800.8373,127.02055329696692,37.52069170750196
203483.76,547521.66,127.03941199996237,37.52718155006218
204515.56,547408.54,127.05108412065647,37.526157864791614
204892.93,544633.61,127.05533480925477,37.50115372142932
202088.82,546728.89,127.02362870324474,37.52004288496166
204910.19,545579.67,127.05553631883171,37.50967767654041
202273.4256,548053.8002,127.02572105730155,37.53197991689071
203385.34,546894.5,127.03829567992467,37.52153119098163
204800.25,544629.83,127.05428665433705,37.50112014973192
202778.48,544255.14,127.03142078297168,37.49775246457589
202526.51,544429.2,127.02857194709075,37.49932147954031
204920.6407,544217.2664,127.05564540945053,37.49740229419292
202947.86,546216.81,127.03334409764756,37.515426683691075
202574.16,546857.1,127.02911931101356,37.52119683478917
204729.25,541787.9999,127.05346545441992,37.47551541312818
203835.85,547277.94,127.04339394369362,37.52498423188291
204651.2903,545866.7823,127.05260987088884,37.51226591049668
203544.82,545052.69,127.04009087337047,37.50493581267105
203641.19,544039.64,127.0411757770458,37.49580779812112
203019.13,543015.06,127.03413711718767,37.486578499773266
203681.22,546219.68,127.04163935742227,37.51544990946117
202378.15,546466.49,127.02690075118747,37.51767795261017
209317.76,543286.02,127.10535869483046,37.488977824559
203554.94,546651.22,127.04021305408583,37.51933859377046
207488.72,543962.06,127.08468409323639,37.49508562101936
203887.42,543874.32,127.04395935326947,37.4943172506748
209553.5052,541228.5226,127.10799764882756,37.47043720891043
204080.06,547111.89,127.04615570350788,37.52348707048487
203351.7218,546990.2159,127.03791582024272,37.52239371639469
203845.32,544419.69,127.04348613138801,37.49923124524048
204809.41,545571.84,127.054396403827,37.50960765832651
204668.7617,546000.1043,127.05280833288491,37.51346705856665
203200.38,543818.74,127.03618999279234,37.49381910648608
204711.86,547345.82,127.05330444179718,37.5255917750598
202776.7,546545.44,127.03140929861603,37.51838818185622
204870.5023,544814.5261,127.05508236892582,37.502783903809025
205942.4924,543290.5595,127.06719360362331,37.48904659616766
210000.98,540836.96,127.11305080818771,37.46690446253198
202484.53,544560.82,127.02809764557306,37.50050749754618
205703.6512,544497.8558,127.06450230819071,37.499925918154574
201980.64,546576.47,127.0224045620405,37.51866981451571
204574.9287,545879.1641,127.05174623651999,37.51237785252979
205139.59,544500.53,127.05812338993604,37.499953323618925
203861.2788,547095.4568,127.04368065420978,37.5233399482493
205235.818,544145.5787,127.0592091023374,37.49675465103674
204678.05,544248.88,127.05290225758901,37.497688395010634
203459.47,544754.58,127.03912418851019,37.50225014923546
201856.2245,547226.9097,127.02099884385507,37.52453055275321
204342.6142,546217.0803,127.04912056322188,37.51542361180078
204032.57,545737.29,127.04561093400088,37.5111020892937
205125.8948,547139.8778,127.05798690621727,37.5237340250715
204702.2267,546560.1888,127.05319043667441,37.518513268509764
202288.86,544916.83,127.02588591359375,37.5037156735735
201888.12,547060.03,127.02135923824262,37.52302689790225
204045.81,545785.01,127.04576094927994,37.51153199053339
205626.0079,543976.9786,127.0636202629023,37.495233259820694
,,,
203185.9725,546685.8828,127.03603948907256,37.519652253892474
204846.64,545034.76,127.05481395187769,37.5047683480847
204871.72,544248.08,127.05509239048746,37.49768018589289
205069.89,544820.45,127.05733736030773,37.50283620548219
204147.7254,547028.3087,127.04692069691059,37.52273369943837
208954.685,541671.76,127.10123367876201,37.47443681045896
204226.34,547259.7,127.04781134625496,37.52481818343779
201975.19,546309.37,127.02234219533958,37.516263246149244
202956.6384,544369.8515,127.03343596968294,37.498785469302554
202230.96,545246.45,127.02523209181133,37.50668570873356
201878.15,546415.81,127.02124480749492,37.51722247680708
202846.28,545125.28,127.03219087318342,37.50559226939776
205537.29,545203.83,127.06262625147555,37.50628779405445
205987.294,545291.2394,127.06771646445796,37.50707254874003
208962.3306,543095.6183,127.10133743690336,37.487265808452115
204807.8655,545804.6811,127.05438045689012,37.51170557420263
204761.88,545300.15,127.05385706146889,37.50715996568957
204076.22,541980.43,127.04608384006416,37.47725233641884
204316.48,542974.005,127.04880592904831,37.486203441916516
202267.48,545464.71,127.02564580464445,37.50865215299768
205082.91,545412.18,127.05748869661353,37.50816764979922
202309.97,545678.11,127.02612704800973,37.510574791417795
205076.45,544661.79,127.0574104552996,37.50140663436396
204885.8349,546968.1891,127.05527007826909,37.522188408215776
202585.0743,548004.3133,127.02924681040022,37.5315332187902
202441.18,544831.9,127.02760829810356,37.50295005953874
204413.83,546005.01,127.04992483257661,37.5135125130803
204102.86,541924.63,127.04638470863539,37.47674945535389
202887.89,545245.38,127.03266194555927,37.50667424727073
202442.63,546991.2,127.02763186828734,37.522405436851315
203333.5232,546534.6494,127.03770788583904,37.518289115294515
205972.78,542040.2563,127.06752593543911,37.47778106860904
207561.08,543439.23,127.08549698540526,37.49037430075569
202803.17,543947.88,127.03169882266981,37.49498395727987
202403.2789,544733.0612,127.02717933636737,37.50205961577544
202737.7689,543950.7996,127.0309592645439,37.49501045919919
203429.02,544819.16,127.0387801213074,37.50283213215808
206183.9264,542703.0839,127.06991863763815,37.48375181257654
205005.7249,545261.973,127.05661469648878,37.50681469954733
202015.7792,546476.6618,127.0228017752439,37.51777046330441
204096.77,545206.08,127.04633411820457,37.50631558067226
208604.61,540976.85,127.09726793489087,37.46817893176241
204790.81,545137.24,127.05418319996657,37.50569198923465
203529.2432,547876.6358,127.03992825898143,37.530379714531215
205233.3386,545990.2698,127.05919418555318,37.513375421720795
205553.05,546479.99,127.06281413085236,37.51778594878025
203855.42,547538.4,127.04361670009735,37.52733089978781
204803.89,544286.08,127.05432557569189,37.498022923420635
203951.6802,544046.6807,127.04468693945778,37.49586995933557
203261.91,547357.65,127.03690146928562,37.52570462772885
203800.56,544174.46,127.04297868123408,37.497021893085595
204592.28,544841.84,127.05193601846308,37.503031428774904
202027.7781,545500.6338,127.02293481134939,37.50897638562072
202696.3,546961.59,127.03050136136527,37.52213794377005
205758.2949,544620.5203,127.06512123054381,37.50103079297522
204679.6,544471.77,127.05292120316524,37.49969663930059
204005.0065,545634.3928,127.04529861307743,37.510175101154196
204532.18,545034.08,127.05125750677865,37.5047638179857
202266.73,547272.84,127.02564289585483,37.524943468821014
205818.9565,544348.6349,127.06580510946812,37.498580710233
202857.9555,544397.3672,127.03232009361197,37.499033698041345
202468.84,547174.96,127.02792898194525,37.52406104924358
204464.85,547416.45,127.05051049128431,37.52622938077328
202295.43,545559.22,127.02596222150446,37.50950362343132
205249.7501,544634.1145,127.05937013786304,37.501156307864385
205536.215,543883.6927,127.0626041619569,37.49439329036482
205356.0027,544750.1637,127.06057260703192,37.502201307361794
204905.3824,545058.6256,127.0554784685122,37.50498306817806
202156.24,546711.95,127.02439130761636,37.51989010001989
204811.8613,544829.9135,127.05441927638283,37.5029228524726
202794.65,547634.73,127.03161648559721,37.5282026570116
204215.53,543166.28,127.04766560039502,37.48793632064675
203231.487,545361.915,127.03654852809304,37.507723094834525
203684.08,547507.36,127.04167816073254,37.52705192881005
204680.19,545527.63,127.05293459180399,37.509209988331406
204032.7976,547476.2436,127.04562304659669,37.52677011142651
203026.93,545551.79,127.03423574416423,37.50943457059605
203071.3775,544727.0504,127.03473501937941,37.50200347808541
204422.6917,546378.179,127.05002731157114,37.516874736266345
203337.08,543467.56,127.03773420834048,37.49065446604833
203213.36,547467.73,127.03635271223811,37.52669662099206
205419.5207,543841.2793,127.06128425770811,37.494011834784324
203366.03,547372.92,127.03807943199182,37.52584183682931
202457.8,544525.86,127.0277952382447,37.50019257737322
202357.41,545994.74,127.02666463567469,37.513427521091316
204179.1472,544991.4347,127.04726457774863,37.504381246666405
203796.2312,544186.4844,127.04292979097544,37.4971302514885
208940.03,540513.49,127.10105395323951,37.46400083040078
205287.5174,543770.2475,127.05979104720998,37.4933725984811
202586.33,545706.5,127.02925293309491,37.51082985381351
202557.2982,544412.8126,127.0289200695406,37.499173743338176
202439.321,547324.3316,127.02759554127162,37.52540696919821
202134.21,545624.01,127.02413894765623,37.51008777098348
202768.4,545556.196,127.03131168728864,37.50947508015584
201920.77,546460.64,127.02172702328365,37.517626308932165
207243.36,543837.28,127.08190828319053,37.493963301985374
203511.55,547202.4,127.03972486460589,37.52430490583365
207269.1993,543329.1495,127.08219545793165,37.48938481036454
201883.12,547088.82,127.0213027498162,37.52328630674386
202454.03,545040.1259,127.02775431846078,37.504826152140915
203759.48,544717.24,127.0425169003941,37.50191254132198
208729.51,540963.09,127.0986796602855,37.46805378222215
202771.51,546113.16,127.03134896139929,37.51449333962532
204500.47,544970.14,127.05089848583914,37.50418787040537
205228.84,546097.95,127.05914406761742,37.51434564960756
202490.01,545639.0,127.02816326812788,37.51022194061619
203903.47,545042.96,127.04414704688952,37.50484669860403
208862.04,540824.51,127.10017613063187,37.4668039023822
204801.44,544667.92,127.05430036072771,37.501463336550245
205163.59,545001.27,127.05839831855238,37.50446488379996
203522.5749,547585.8515,127.03985142299345,37.52775976921976
203699.96,545161.3,127.04184600700074,37.5059137857473
202176.08,547274.82,127.02461740317545,37.5249615268675
203202.54,547059.29,127.03622852608383,37.52301660544861
202671.1295,548099.8761,127.03022076224305,37.532393995556774
203063.61,544581.98,127.03464657072081,37.50069641123079
203450.54,544812.42,127.03902346770211,37.5027713242403
203246.43,544838.35,127.03671522502314,37.50300569496456
205004.46,542748.06,127.05658329897301,37.48416419001512
203064.7927,545252.8048,127.03466274016814,37.50674057492581
201904.12,546644.46,127.02153916084805,37.519282567582614
203915.4667,545691.0793,127.04428617549574,37.51068623296963
206684.2885,543166.7285,127.07558019165265,37.48792580189496
202460.7623,545239.0143,127.02783112390844,37.5066181289425
203745.44,545419.0,127.04236169104348,37.50823549177448
203790.18,543763.02,127.04285918038164,37.493314834127894
205322.0185,544187.007,127.06018419736341,37.49712742996237
203603.73,547025.34,127.04076679451242,37.522709235810005
205911.0975,544111.8526,127.06684520645815,37.496446702733934
208900.16,540774.52,127.10060643333769,37.46635312148137
203409.95,547174.19,127.0385753708068,37.52405111410016
204305.01,546209.89,127.04869516930397,37.51535900307403
204345.4489,544302.6967,127.0491413194859,37.498174911220104
202974.56,544191.22,127.03363791911089,37.497175930734656
202244.0022,545492.3432,127.02538034877455,37.508901186780164
204547.4753,547281.0168,127.05144438641459,37.52500872168088
207302.11,543489.63,127.0825691823108,37.490830490935686
208825.6287,543633.4469,127.0997981918263,37.49211299386239
208127.408,543591.2122,127.09190241520983,37.49173886222999
203100.26,545640.86,127.0350655099819,37.51023685196594
204666.9182,547348.4011,127.05279603972168,37.52561525918883
204332.3863,543080.56,127.0489864065229,37.48716343637992
204610.0225,543249.9137,127.05212670547934,37.488687982777726
204754.55,545020.16,127.05377234943876,37.504637280046126
208536.44,541417.03,127.09650242936829,37.47214562676605
204036.25,546568.5,127.04565711936397,37.51859130497769
201682.9916,547068.6094,127.01903875594124,37.52310459537122
201803.5518,546455.5848,127.02040108304865,37.51758099787188
203491.79,543786.5,127.03948511218003,37.49352756646138
208085.522,543863.5327,127.0914317717398,37.49419285390411
204677.3533,543080.9845,127.0528869587506,37.487165579511995
204925.58,544885.52,127.05570573862497,37.50342327046708
204154.87,544100.54,127.0469849819363,37.49635434359038
203147.07,544145.43,127.03558855855049,37.49676278831033
203299.1326,547465.428,127.03732304635645,37.526675577267966
204657.48,543988.99,127.05266799500029,37.49534687373817
202137.96,545406.3,127.02418072920071,37.50812618507858
202364.28,545356.35,127.02674029013373,37.50767558144552
204462.46,544030.09,127.05046290809302,37.495718149987354
202250.85,547035.07,127.02546252168764,37.522801194315704
202913.49,545988.11,127.0329544226257,37.513366197167315
205133.92,544222.57,127.05805732921323,37.49744891926024
205808.8382,544288.9534,127.06569021319244,37.498043040145916
203173.3432,546691.0527,127.03589664969044,37.51969887834864
203886.28,546996.1,127.04396295452342,37.52244463619888
203849.86,545303.88,127.04354209978888,37.50719782574156
203450.54,544812.42,127.03902346770211,37.5027713242403
202351.45,545863.04,127.02659680111199,37.51224091393551
204015.5613,546889.8783,127.04542484902494,37.521487022619255
203001.15,545316.713,127.03394320341782,37.507316599958955
203015.3695,546947.1192,127.03411071217128,37.52200657421125
202363.72,545668.12,127.02673495829995,37.510484645042254
204424.7413,546539.5354,127.05005146663508,37.5183285525936
203309.9809,544410.194,127.03743202256139,37.49914775913752
203369.6964,547323.1989,127.03812068150357,37.52539383533928
204112.8,541912.6,127.0464970176932,37.47664101975576
205389.5,542650.55,127.06093606664015,37.483283451879274
208285.6218,541573.6641,127.09366875379023,37.47355919585969
203285.12,545296.82,127.03715483332523,37.507136396517424
207334.19,543351.49,127.08293055304254,37.48958558623422
207117.5433,543290.4743,127.08048025656086,37.48903752474613
204036.85,542632.13,127.0456423127286,37.48312438397255
202924.25,544574.63,127.03307051018425,37.5006306390152
202877.5124,543475.8935,127.03253765683054,37.490731096972695
201878.81,545855.43,127.02125084142806,37.51217343027916
202994.16,547040.97,127.03387116661511,37.522852241350456
205672.09,546488.25,127.06416073204066,37.51785964783375
202869.62,543501.97,127.03244851465814,37.49096607270708
203870.761,547727.7955,127.04379125167578,37.52903729195913
202783.85,543815.44,127.03147984731018,37.49379072222978
203806.39,543770.81,127.04304252254462,37.49338495592349
201990.41,546243.48,127.02251417672501,37.515669542177065
203932.4635,542202.7831,127.04445978354535,37.47925638095852
202927.2,545255.31,127.03310657987285,37.506763593294
205255.1812,546616.1508,127.05944571961206,37.51901450525682
207920.5686,543747.1341,127.08956521435961,37.49314552444233
207455.89,543721.38,127.08431040704106,37.49291734515843
203465.94,544738.86,127.03919728562973,37.5021084869015
203489.15,544975.25,127.0394608949112,37.50423828624011
202864.2648,543634.395,127.0323884754038,37.49215924820258
206466.4441,543538.0632,127.07312025740418,37.491273103537985
202086.25,545385.22,127.02359581965008,37.50793637153694
202445.22,545211.84,127.02765525081098,37.50637332841808
204793.19,544592.51,127.05420656882335,37.50078393111511
202785.29,545268.79,127.03150163156376,37.50688548768425
204642.32,545581.69,127.05250661015597,37.509697262425156
204043.912,542201.3918,127.04571979389983,37.47924336437947
203573.11,545785.55,127.0404143845975,37.511538806266515
202597.98,547479.42,127.02939096619788,37.52680388579113
207494.43,543738.43,127.08474638637871,37.4930706549024
204757.1,545010.37,127.05380112576455,37.5045490585227
205158.77,544373.68,127.05833940639502,37.49881029090194
205772.09,545880.77,127.06528712873893,37.512385613550684
204946.5053,547397.8079,127.0559592914767,37.52605895905632
208873.2428,541537.172,127.10031134653501,37.47322494604206
204119.0198,544867.3846,127.046583865299,37.5032638188887
203964.48,547119.4053,127.04484824496156,37.523555287233975
203211.8874,543794.8263,127.03632001445406,37.49360360246411
201844.87,546224.64,127.02086787915171,37.515500095404576
204347.5197,545007.0949,127.04916889909006,37.50452156861371
208470.4744,541457.9369,127.0957571750615,37.47251480832642
202420.6967,548091.9854,127.0273873770722,37.532323591323674
204383.1912,546451.9364,127.04958094119051,37.517539481169514
205449.5473,544690.1307,127.06163008522992,37.501659859646814
202661.0007,545957.817,127.0300984123629,37.51309401828955
203332.73,543493.87,127.03768513959031,37.4908915367799
203121.5412,545140.803,127.0353040891606,37.50573124302618
205151.03,545175.58,127.0582574899941,37.506035495503205
203100.7227,547099.2191,127.03507689311105,37.52337671529054
202769.77,545002.79,127.031325098956,37.50448886074208
203732.5,546602.31,127.0422213426805,37.51889721230705
202246.44,545422.75,127.02540770850516,37.50827414283319
205414.645,544238.9586,127.06123204841903,37.49759497872689
202215.71,546430.75,127.02506318259364,37.51735633820451
203973.8974,546881.9339,127.04495349567327,37.521415623696846
204137.91,545130.73,127.04679898414196,37.50563649004876
202617.0835,546780.9235,127.02960459729587,37.52051036166916
202423.22,547374.89,127.02741356064837,37.52586254386376
203224.84,543851.76,127.03646673180552,37.494116533899316
203665.23,545290.16,127.0414538578603,37.507074959149115
203924.63,546577.15,127.0443945464613,37.51866972306218
204760.06,544394.86,127.05383062072747,37.49900326459184
203445.82,545562.55,127.0389736008685,37.509530050491264
204404.7202,545787.5875,127.04982048950944,37.511553571453064
203502.31,543890.19,127.03960456549034,37.49446178062251
210956.48,549169.67,127.1239758181891,37.54197163078742
211410.6477,549618.8044,127.12912182770859,37.5460128115941
211978.1414,548276.627,127.13552162851822,37.533912630291525
210991.88,548950.3,127.12437309560892,37.53999469085251
211483.64,548155.54,127.12992492184839,37.53282792584241
211880.2407,550038.4151,127.13444247526365,37.54978755832852
211314.7947,548785.2734,127.12802432420602,37.53850389997609
211181.35,550050.96,127.126533703753,37.549909327574056
213465.5101,550824.3322,127.15239650415151,37.556846841781784
211934.16,547393.06,127.13500967107217,37.525952270089526
212383.84,548208.57,127.14011057469489,37.53329408128609
212065.4357,548098.932,127.13650636240915,37.53231046349228
212233.14,548524.26,127.13841081850657,37.53614045297703
212074.2742,551259.575,127.13665833575635,37.56078762870984
212987.35,548189.39,127.14693831839602,37.53311297156016
213683.31,549958.07,127.15484530691846,37.549038657719954
210739.62,549125.5,127.12152134220281,37.54157621080592
212221.2993,548681.19,127.13827945913499,37.53755454586164
213312.5341,547796.4204,127.15061030609439,37.529567687553254
214455.5397,549545.4575,127.16357598320512,37.545309255618676
214831.8596,549557.7472,127.16783457531452,37.545414009541055
212809.65,549201.84,127.14494549004446,37.54223760485604
212047.78,550850.95,127.13635176231163,37.557106286425906
212254.2,547891.96,127.13863855333454,37.530443160642506
211165.1,547580.78,127.12631226255245,37.52765325212425
212776.3701,550189.5084,127.1445861045092,37.55113692033644
211480.67,549216.86,127.12990790745947,37.5423904353344
212203.49,547687.66,127.13806145176153,37.52860309180108
211071.91,547921.2754,127.1252631241414,37.530722236836134
211548.25,547150.32,127.13064011587574,37.523770092709746
212547.77,548978.62,127.1419784245835,37.540229999316644
210741.07,547922.52,127.12152015984006,37.53073736139437
212568.2119,549692.5986,127.14222194439503,37.54666264461036
212720.68,549978.84,127.14395222870634,37.54923957735869
211203.97,548641.22,127.12676817355964,37.53720733431957
215430.2282,552688.2927,127.17467140755409,37.573610182035566
214941.6271,550094.8378,127.16908760960331,37.550251396362604
211659.7787,548400.4871,127.13192162266047,37.53503268642447
211770.9,549916.12,127.13320316592882,37.54868708652581
211609.0931,550324.8072,127.13137857629309,37.55237139331856
211820.6635,548390.9383,127.13374175496217,37.534944604453315
211920.1424,549617.0565,127.1348871796309,37.545990617954125
211364.4647,548695.7482,127.12858494254496,37.53769666907739
212549.5644,551947.3362,127.14204948771945,37.566977963939834
211459.85,547612.1,127.12964728921085,37.5279318317779
210659.0823,549580.3329,127.12061664295376,37.54567517793142
214544.8659,552566.4239,127.16464665778916,37.572526558532154
215279.26,550827.75,127.17292368919395,37.556849356762626
211924.64,550640.16,127.1349546935013,37.55520868020231
213649.32,550361.32,127.15446816302655,37.55267242409977
211938.5423,549504.1465,127.1350935547747,37.54497306460124
211866.23,550610.71,127.13429317568973,37.554944090817386
212585.71,550391.52,127.14243193483787,37.5529596578319
213787.5037,550938.3409,127.15604281069963,37.55786929349092
211004.7704,549219.7082,127.12452298701817,37.54242189880537
212398.7197,550874.2208,127.14032393426591,37.557311301546775
211079.3827,549199.1249,127.12536694000147,37.54223555048931
211382.74,547867.63,127.12877889036751,37.530235109947796
211831.95,547589.28,127.13385654389548,37.52772152755479
211667.95,550196.87,127.13204261682243,37.55121794151761
215663.57,551731.89,127.17729241751773,37.56498914002376
212250.0988,548617.5436,127.13860425249193,37.53698071119948
212371.24,548638.07,127.13997525160437,37.537164036921645
214331.53,551427.78,127.16220947401465,37.56227080920693
211977.0549,548918.092,127.13551979461627,37.53969223103015
210700.5753,547990.603,127.121063011452,37.531351259312025
212133.95,548403.37,127.13728654791879,37.53505254641289
212571.32,549587.38,127.14225531407014,37.54571458657471
211047.74,548213.47,127.12499406852747,37.533355197203726
212436.3137,548104.576,127.14070249944277,37.532356391183136
211305.88,550425.32,127.12794870976059,37.55328077757101
213047.1177,551789.3667,127.14767850527127,37.565547759279
211500.61,550351.06,127.1301513015982,37.55260928955536
211116.0604,548551.451,127.12577215745718,37.536399580682
211255.11,549941.02,127.12736672109625,37.548917874777224
212032.92,549141.44,127.13615556316282,37.541703863491
212993.95,548607.17,127.14702037968912,37.53687706723697
213657.35,551378.33,127.15457796488522,37.561835505090755
212740.04,548297.7,127.14414215004727,37.53409229087817
212118.6093,550351.893,127.1371451363378,37.552608878620354
216092.5551,550141.3759,127.18211310128389,37.550651332388036
211278.1648,548739.7999,127.12760916796218,37.53809463323224
210966.5,549562.06,127.1240950571706,37.5455069350745
212829.35,550031.24,127.1451828933867,37.549710193471306
213232.59,548372.54,127.14971624334657,37.534759664279164
211035.1578,550374.4386,127.12488418682393,37.552825618477655
214698.3468,550716.1818,127.16634697015188,37.55585358011355
212060.43,547866.59,127.13644591532308,37.530217130348
212574.18,548751.89,127.14227337224693,37.53818680837683
212524.16,549305.1,127.1417168450377,37.54317189516243
211334.5071,549063.1759,127.128251653633,37.54100755332567
211451.18,550546.96,127.12959496468201,37.55437495528045
212308.27,548760.15,127.13926482071051,37.538264817254
210715.58,548938.37,127.12124659421809,37.53989045310004
212988.26,550026.52,127.14698110398332,37.54966544170274
211350.15,550262.85,127.12844720015315,37.5518163857023
212011.25,550350.28,127.1359301382128,37.55259575050709
215570.31,549770.18,127.1761952127719,37.54731584549299
212645.6747,548673.4271,127.14308096192863,37.53747888222733
215383.9253,551276.4274,127.17411764491244,37.560890167701224
210903.0527,548182.5515,127.12335662189591,37.533078343098204
